line_number,book_number,original_text
413,1,"Hin, Eurymachos, ist auf immer des Vaters Zurückkunft!"
414,1,"Darum trau' ich nicht mehr Botschaften, woher sie auch kommen,"
415,1,"Kümmre mich nie um Deutungen mehr, wen auch immer die Mutter"
416,1,"Zu sich ins Haus berufe, um unser Verhängnis zu forschen!"
417,1,"Dies war ein taphischer Mann, mein angeborener Gastfreund."
418,1,"Mentes, Anchialos' Sohn, des kriegserfahrenen Helden,"
419,1,"Rühmt er sich, und beherrscht die ruderliebende Taphos."
420,1,Also sprach er; im Herzen erkannt' er die heilige Göttin.
421,1,"Und sie wandten sich wieder zum Tanz und frohen Gesange,"
422,1,"Und belustigten sich, bis ihnen der Abend herabsank."
423,1,Als den Lustigen nun der dunkle Abend herabsank;
424,1,"Gingen sie alle heim, der süßen Ruhe zu pflegen."
425,1,Aber Telemachos ging zu seinem hohen Gemache.
426,1,"Auf dem prächtigen Hof', in weitumschauender Gegend;"
427,1,Dorthin ging er zur Ruh mit tiefbekümmerter Seele.
428,1,Vor ihm ging mit brennenden Fackeln die tüchtige alte
429,1,"Eurykleia, die Tochter Ops, des Sohnes Peisenors,"
430,1,"Welche vordem Laertes mit seinem Gute gekaufet,"
431,1,"In jungfräulicher Blüte, für zwanzig Rinder: er ehrte"
432,1,"Sie im hohen Palast, gleich seiner edlen Gemahlin,"
433,1,"Aber berührte sie nie, aus Furcht vor dem Zorne der Gattin."
434,1,Diese begleitete ihn mit brennenden Fackeln; sie hatt' ihn
435,1,"Unter den Mägden am liebsten, und pflegt' ihn, als er ein Kind war."
436,1,"Und er öffnete jetzt die Türe des schönen Gemaches,"
437,1,"Setzte sich auf sein Lager, und zog das weiche Gewand aus,"
438,1,Warf es dann in die Hände der wohlbedächtigen Alten.
439,1,"Diese fügte den Rock geschickt in Falten, und hängt' ihn"
440,1,"An den hölzernen Nagel zur Seite des zierlichen Bettes,"
441,1,"Ging aus der Kammer, und zog mit dem silbernen Ringe die Türe"
442,1,"Hinter sich an, und schob den Riegel vor mit dem Riemen."
443,1,"Also lag er die Nacht, mit feiner Wolle bedecket,"
444,1,"Und umdachte die Reise, die ihm Athene geraten."
445,2,"Als die dämmernde Frühe mit Rosenfingern erwachte,"
446,2,"Sprang er vom Lager empor der geliebte Sohn von Odysseus,"
447,2,"Legte die Kleider an, und hängte das Schwert um die Schulter,"
448,2,"Band die schönen Sohlen sich unter die zierlichen Füße,"
449,2,"Trat aus der Kammer hervor, geschmückt mit göttlicher Hoheit,"
450,2,"Und gebot den Herolden, schnell mit tönender Stimme"
451,2,Zur Versammlung zu rufen die hauptumlockten Achaier.
452,2,"Tönend riefen sie aus, und flugs war alles versammelt."
453,2,"Als die Versammelten jetzt in geschlossener Reihe sich drängten,"
454,2,"Ging er unter das Volk, in der Hand die eherne Lanze,"
455,2,"Nicht allein, ihn begleiteten zween schnellfüßige Hunde."
456,2,"Siehe mit himmlischer Anmut umstrahlt' ihn Pallas Athene,"
457,2,Daß die Völker alle dem kommenden Jünglinge staunten.
458,2,"Und er saß auf des Vaters Stuhl, ihm wichen die Greise."
459,2,"Jetzo begann der Held Ägyptios vor der Versammlung,"
460,2,Dieser gebückte Greis voll tausendfacher Erfahrung.
461,2,Dessen geliebter Sohn war samt dem edlen Odysseus
462,2,"Gegen die Reisigen Trojas im hohlen Schiffe gesegelt,"
463,2,"Antiphos, tapfer und kühn; den hatte der arge Kyklope"
464,2,"In der Höhle zerfleischt, und zum letzten Schmause bereitet."
465,2,"Noch drei andere hatt' er: der eine, Eurynomos, lebte"
466,2,"Unter den Freiern, und zween besorgten des Vaters Geschäfte;"
467,2,Dennoch bejammert' er stets des verlorenen Sohnes Gedächtnis.
468,2,"Tränend begann der Greis, und redete vor der Versammlung:"
469,2,"Höret mich jetzt, ihr Männer von Ithaka, was ich euch sage!"
470,2,"Keine Versammlung ward und keine Sitzung gehalten,"
471,2,Seit der edle Odysseus die Schiffe gen Troja geführt hat.
472,2,Wer hat uns denn heute versammelt? Welcher der Alten
473,2,Oder der Jünglinge hier? Und welche Sache bewog ihn?
474,2,"Höret' er etwa Botschaft von einem nahenden Kriegsheer,"
475,2,"Daß er uns allen verkünde, was er am ersten vernommen?"
476,2,Oder weiß er ein andres zum Wohl des Landes zu raten?
477,2,Bieder scheinet er mir und segenswürdig! Ihm lasse
478,2,"Zeus das Gute gedeihn, so er im Herzen gedenket!"
479,2,"Sprach's; und Telemachos, froh der heilweissagenden Worte,"
480,2,"Saß nicht länger; er trat, mit heißer Begierde zu reden,"
481,2,In die Mitte des Volks. Den Scepter reichte Peisenor
482,2,"Ihm in die Hand, der Herold, mit weisem Rate begabet."
483,2,"Und er wandte zuerst sich gegen den Alten, und sagte:"
484,2,"Edler Greis, nicht fern ist der Mann, gleich sollst du ihn kennen:"
485,2,Ich versammelte euch; mich drückt am meisten der Kummer!
486,2,"Keine Botschaft hört' ich von einem nahenden Kriegsheer,"
487,2,"Daß ich euch allen verkünde, was ich am ersten vernommen;"
488,2,Auch nichts anderes weiß ich zum Wohl des Landes zu raten:
489,2,"Sondern ich rede von mir, von meines eigenen Hauses"
490,2,"Zwiefacher Not. Zuerst verlor ich den guten Vater,"
491,2,"Euren König, der euch mit Vaterliebe beherrschte."
492,2,Und nun leid' ich noch mehr: mein ganzes Haus ist vielleicht bald
493,2,"Tief ins Verderben gestürzt, und all mein Vermögen zertrümmert!"
494,2,Meine Mutter umdrängen mit ungestümer Bewerbung
495,2,"Freier, geliebte Söhne der Edelsten unseres Volkes."
496,2,"Diese scheuen sich nun, zu Ikarios' Hause zu wandeln,"
497,2,"Ihres Vaters, daß er mit reichem Schatze die Tochter"
498,2,"Gäbe, welchem er wollte, und wer ihm vor allen gefiele;"
499,2,"Sondern sie schalten von Tag zu Tag' in unserm Palaste,"
500,2,Schlachten unsere Rinder und Schaf' und gemästeten Ziegen
501,2,"Für den üppigen Schmaus, und schwelgen im funkelnden Weine"
502,2,Ohne Scheu; und alles wird leer; denn es fehlt uns ein solcher
503,2,"Mann, wie Odysseus war, die Plage vom Hause zu wenden!"
504,2,"Wir vermögen sie nicht zu wenden, und ach auf immer"
505,2,"Werden wir hilflos sein, und niemals Tapferkeit üben!"
506,2,"Wahrlich ich wendete sie, wenn ich nur Stärke besäße!"
507,2,"Ganz unerträglich begegnet man mir, ganz wider die Ordnung"
508,2,"Wird mir mein Haus zerrüttet! Erkennt doch selber das Unrecht,"
509,2,"Oder scheuet euch doch vor andern benachbarten Völkern,"
510,2,"Welche rings uns umwohnen, und bebt vor der Rache der Götter,"
511,2,Daß sie euch nicht im Zorne die Übeltaten vergelten!
512,2,"Freunde, ich fleh euch bei Zeus, dem Gott des Olympos und Themis,"
513,2,"Welche die Menschen zum Rat versammelt, und wieder zerstreuet:"
514,2,"Haltet ein, und begnügt euch, daß mich der traurigste Kummer"
515,2,Quält! Hat etwa je mein guter Vater Odysseus
516,2,"Euch vorsätzlich beleidigt, ihr schöngeharnischten Griechen,"
517,2,Daß ihr mich zum Vergelt vorsätzlich wieder beleidigt;
518,2,"Warum reizet ihr diese? Mir wäre besser geraten,"
519,2,Wenn ihr selber mein Gut und meine Herden hinabschlängt!
520,2,"Täter ihr's, so wäre noch einst Erstattung zu hoffen!"
521,2,"Denn wir würden so lange die Stadt durchwandern, so flehend"
522,2,"Wiederfodern das Unsre, bis alles wäre vergütet!"
523,2,Aber nun häuft ihr mir unheilbaren Schmerz auf die Seele!
524,2,"Also sprach er im Zorn, und warf den Scepter zur Erde,"
525,2,"Tränen vergießend, und rührte die ganze Versammlung zum Mitleid."
526,2,"Schweigend saßen sie all' umher, und keiner im Volke"
527,2,Wagte Telemachos Rede mit Drohn entgegen zu wüten.
528,2,Aber Eupeithes' Sohn Antinoos gab ihm zur Antwort:
529,2,"Jüngling von trotziger Red' und verwegenem Mute, was sprachst du"
530,2,Da für Lästerung aus? Du machtest uns gerne zum Abscheu!
531,2,Aber es haben die Freier an dir des keines verschuldet;
532,2,"Deine Mutter ist schuld, die Listigste unter den Weibern!"
533,2,"Denn drei Jahre sind schon verflossen, und bald auch das vierte,"
534,2,Seit sie mit eitlem Wahne die edlen Achaier verspottet!
535,2,"Allen verheißt sie Gunst, und sendet jedem besonders"
536,2,Schmeichelnde Botschaft; allein im Herzen denket sie anders!
537,2,Unter anderen Listen ersann sie endlich auch diese:
538,2,Trüglich zettelte sie in ihrer Kammer ein feines
539,2,"Übergroßes Geweb', und sprach zu unsrer Versammlung:"
540,2,"Jünglinge, die ihr mich liebt, nach dem Tode des edlen Odysseus,"
541,2,"Dringt auf meine Vermählung nicht eher, bis ich den Mantel"
542,2,Fertig gewirkt (damit nicht umsonst das Garn mir verderbe!)
543,2,"Welcher dem Helden Laertes zum Leichengewande bestimmt ist,"
544,2,Wann ihn die finstre Stunde mit Todesschlummer umschattet:
545,2,"Daß nicht irgend im Lande mich eine Achaierin tadle,"
546,2,"Läg' er uneingekleidet, der einst so vieles beherrschte!"
547,2,"Also sprach sie mit List, und bewegte die Herzen der Edlen."
548,2,Und nun webete sie des Tages am großen Gewebe:
549,2,"Aber des Nachts, dann trennte sie's auf, beim Scheine der Fackeln."
550,2,"Also täuschte sie uns drei Jahr, und betrog die Achaier."
551,2,Als nun das vierte Jahr im Geleite der Horen herankam
552,2,Und mit dem wechselnden Mond viel Tage waren verschwunden;
553,2,"Da verkündet' uns eine der Weiber das schlaue Geheimnis,"
554,2,Und wir fanden sie selbst bei der Trennung des schönen Gewebes.
555,2,"Also mußte sie's nun, auch wider Willen, vollenden."
556,2,"Siehe nun deuten die Freier dir an, damit du es selber"
557,2,"Wissest in deinem Herzen, und alle Achaier es wissen!"
558,2,"Sende die Mutter hinweg, und gebeut ihr, daß sie zum Manne"
559,2,"Nehme, wer ihr gefällt, und wen der Vater ihr wählet."
560,2,"Aber denkt sie noch lange zu höhnen die edlen Achaier,"
561,2,"Und sich der Gaben zu freun, die ihr Athene verliehn hat,"
562,2,"Wundervolle Gewande mit klugem Geiste zu wirken,"
563,2,"Und der erfindsamen List, die selbst in Jahren der Vorwelt"
564,2,"Keine von Griechenlands schönlockigen Töchtern gekannt hat,"
565,2,"Tyro nicht, noch Alkmene, und nicht die schöne Mykene;"
566,2,(Keine von allen war der erfindsamen Penelopeia
567,2,Gleich an Verstand!) so soll ihr doch diese Erfindung nicht glücken!
568,2,"Denn wir schmausen so lange von deinen Herden und Gütern,"
569,2,"Als sie in diesem Sinne beharrt, den jetzo die Götter"
570,2,Ihr in die Seele gegeben! Sich selber bringet sie freilich
571,2,"Großen Ruhm, dir aber Verlust an großem Vermögen!"
572,2,"Eher weichen wir nicht zu den Unsrigen oder zu andern,"
573,2,Ehe sie aus den Achaiern sich einen Bräutigam wählet!
574,2,Und der verständige Jüngling Telemachos sagte dagegen:
575,2,"Ganz unmöglich ist mir's, Antinoos, die zu verstoßen,"
576,2,"Die mich gebar und erzog; mein Vater leb' in der Fremde,"
577,2,Oder sei tot! Schwer würde mir auch des Gutes Erstattung
578,2,"An Ikarios sein, verstieß' ich selber die Mutter."
579,2,"Denn hart würde gewiß ihr Vater mich drücken, und härter"
580,2,"Noch die göttliche Rache, wenn von uns scheidend die Mutter"
581,2,Mich den grausen Erinnen verfluchte! dann wär' ich ein Abscheu
582,2,Aller Menschen! - O nein! ich kann ihr das nicht gebieten!
583,2,"Haltet ihr euch dadurch in eurem Herzen beleidigt,"
584,2,"Nun so geht aus dem Haus, und sucht euch andere Mähler!"
585,2,"Zehret von eurem Gut, und laßt die Bewirtungen umgehn!"
586,2,"Aber wenn ihr es so bequemer und lieblicher findet,"
587,2,Eines Mannes Hab' ohn alle Vergeltung zu fressen;
588,2,"Schlingt sie hinab! Ich werde die ewigen Götter anflehn,"
589,2,"Ob euch nicht endlich einmal Zeus eure Taten bezahle,"
590,2,Daß ihr in unserem Haus auch ohne Vergeltung dahinstürzt!
591,2,"Also sprach er, da sandte der Gott weithallender Donner"
592,2,Ihm zween Adler herab vom hohen Gipfel des Berges.
593,2,"Anfangs schwebten sie sanft einher im Hauche des Windes,"
594,2,"Einer nahe dem andern, mit ausgebreiteten Schwingen;"
595,2,"Jetzo über der Mitte der stimmenvollen Versammlung,"
596,2,"Flogen sie wirbelnd herum, und schlugen stark mit den Schwingen,"
597,2,"Schauten auf aller Scheitel herab, und drohten Verderben,"
598,2,"Und zerkratzten sich selbst mit den Klauen die Wangen und Hälse,"
599,2,"Und sie wandten sich rechts, und stürmten über die Stadt hin."
600,2,"Alle staunten dem Zeichen, das ihre Augen gesehen,"
601,2,Und erwogen im Herzen das vorbedeutete Schicksal.
602,2,"Unter ihnen begann der graue Held Halitherses,"
603,2,"Mastors Sohn, berühmt vor allen Genossen des Alters,"
604,2,"Vögelflüge zu deuten, und künftige Dinge zu reden;"
605,2,"Dieser erhub im Volk die Stimme der Weisheit, und sagte:"
606,2,"Höret mich jetzt, ihr Männer von Ithaka, was ich euch sage!"
607,2,Aber vor allen gilt die Freier meine Verkündung!
608,2,Ihre Häupter umschwebt ein schreckenvolles Verhängnis!
609,2,Denn nicht lange mehr weilet Odysseus fern von den Seinen;
610,2,"Sondern er nahet sich schon, und bereitet Tod und Verderben"
611,2,"Diesen allen; auch droht noch vielen andern das Unglück,"
612,2,Uns Bewohnern der Hügel von Ithaka! Laßt uns denn jetzo
613,2,"Überlegen, wie wir sie mäßigen; oder sie selber"
614,2,"Mäßigen sich, und gleich! zu ihrer eigenen Wohlfahrt!"
615,2,"Euch weissaget kein Neuling, ich red' aus alter Erfahrung!"
616,2,"Wahrlich das alles geht in Erfüllung, was ich ihm damals"
617,2,"Deutete, als die Argeier in hohlen Schiffen gen Troja"
618,2,"Fuhren, mit ihnen zugleich der erfindungsreiche Odysseus:"
619,2,"Nach unendlicher Trübsal, entblößt von allen Gefährten,"
620,2,"Allen Seinigen fremd, würd' er im zwanzigsten Jahre"
621,2,Wieder zur Heimat kehren. Das wird nun alles erfüllet!
622,2,Aber Polybos' Sohn Eurymachos sagte dagegen:
623,2,"Hurtig zu Hause mit dir, o Greis, und deute das Schicksal"
624,2,"Deinen Söhnen daheim, daß ihnen kein Übel begegne!"
625,2,"Dieses versteh ich selber, und besser als du, zu deuten!"
626,2,"Freilich schweben der Vögel genug in den Strahlen der Sonne,"
627,2,Aber nicht alle verkünden ein Schicksal! Wahrlich Odysseus
628,2,Starb in der Fern'! O wärest auch du mit ihm ins Verderben
629,2,"Hingefahren! Dann schwatztest du hier nicht so viel von der Zukunft,"
630,2,"Suchtest nicht Telemachos Groll noch mehr zu erbittern,"
631,2,"Harrend, ob er vielleicht dein Haus mit Geschenken bereichre!"
632,2,"Aber ich sage dir an, und das wird wahrlich erfüllet!"
633,2,"Wo du den Jüngling dort, kraft deiner alten Erfahrung,"
634,2,"Durch dein schlaues Geschwätz aufwiegelst, sich wild zu gebärden;"
635,2,"Dann wird er selber zuerst noch tiefer sinken in Drangsal,"
636,2,Und im geringsten nichts vor diesen Männern vermögen.
637,2,"Und du sollst es, o Greis, mit schwerer kränkender Buße"
638,2,"Uns entgelten, damit du es tief in der Seele bereuest!"
639,2,Aber Telemachos höre statt aller nun meinen Rat an:
640,2,Zwing' er die Mutter zum Hause des Vaters wiederzukehren!
641,2,"Dort bereite man ihr die Hochzeit, und statte sie reichlich"
642,2,"Ihrem Bräutigam aus, wie lieben Töchtern gebühret!"
643,2,"Eher werden gewiß der Achaier Söhne nicht abstehn,"
644,2,"Penelopeia zu drängen; denn siehe! wir zittern vor niemand,"
645,2,"Selbst vor Telemachos nicht, und wär' er auch noch so gesprächig!"
646,2,"Achten auch der Deutungen nicht, die du eben, o Alter,"
647,2,So in den Wind hinschwatzest! Du wirst uns nur immer verhaßter
648,2,"Unser schwelgender Schmaus soll wieder beginnen, und niemals"
649,2,"Ordnung im Hause bestehn, bis jene sich den Achaiern"
650,2,"Wegen der Hochzeit erklärt; wir wollen in steter Erwartung,"
651,2,"Künftig wie vor, um den Preis wetteifern, und nimmer zu andern"
652,2,"Weibern gehn, um die jedwedem zu werben erlaubt ist!"
653,2,Und der verständige Jüngling Telemachos sagte dagegen:
654,2,"Hör, Eurymachos, hört ihr andern glänzenden Freier!"
655,2,Hierum werd ich vor euch nicht weiter flehen noch reden;
656,2,Denn das wissen ja schon die Götter und alle Achaier.
657,2,"Aber gebt mir ein rüstiges Schiff und zwanzig Gefährten,"
658,2,Welche mit mir die Pfade des weiten Meeres durchsegeln.
659,2,"Denn ich gehe gen Sparta und zu der sandigen Pylos,"
660,2,Um nach Kunde zu forschen vom langabwesenden Vater;
661,2,"Ob mir's einer verkünde der Sterblichen, oder ich Ossa,"
662,2,"Zeus' Gesandte, vernehme, die viele Gerüchte verbreitet."
663,2,"Hör' ich, er lebe noch, mein Vater, und kehre zur Heimat;"
664,2,"Dann, wie bedrängt ich auch sei, erduld' ich's noch ein Jahr lang."
665,2,"Hör' ich, er sei gestorben, und nicht mehr unter den Menschen;"
666,2,"Siehe, dann kehr' ich wieder zur lieben heimischen Insel,"
667,2,"Häufe dem Vater ein Mal, und opfere Totengeschenke"
668,2,"Reichlich, wie sich's gebührt, und geb' einem Manne die Mutter."
669,2,"Also sprach der Jüngling, und setzte sich. Jetzo erhub sich"
670,2,"Mentor, ein alter Freund des tadellosen Odysseus,"
671,2,"Dem er, von Ithaka schiffend, des Hauses Sorge vertrauet,"
672,2,"Daß er dem Greise gehorcht', und alles in Ordnung erhielte."
673,2,"Dieser erhub im Volk die Stimme der Weisheit, und sagte:"
674,2,"Höret mich jetzt, ihr Männer von Ithaka, was ich euch sage!"
675,2,"Künftig befleiße sich keiner der scepterführenden Herrscher,"
676,2,"Huldreich, mild und gnädig zu sein, und die Rechte zu schützen;"
677,2,"Sondern er wüte nur stets, und frevle mit grausamer Seele!"
678,2,Niemand erinnert sich ja des göttergleichen Odysseus
679,2,"Von den Völkern, die er mit Vaterliebe beherrschte!"
680,2,"Aber ich eifre jetzt nicht gegen die trotzigen Freier,"
681,2,Die so gewaltsame Taten mit tückischer Seele beginnen;
682,2,"Denn sie weihen ihr Haupt dem Verderben, da sie Odysseus"
683,2,"Habe wie Räuber verprassen, und wähnen, er kehre nicht wieder."
684,2,"Jetzo schelt' ich das übrige Volk, daß ihr alle so gänzlich"
685,2,"Stumm dasitzt, und auch nicht mit einem strafenden Worte"
686,2,"Diese Freier, die wenigen, zähmt, da euer so viel sind!"
687,2,Aber Euenors Sohn Leiokritos sagte dagegen:
688,2,"Mentor, du Schadenstifter von törichtem Herzen, was sprachst du"
689,2,"Da vor Lästerung aus, und befahlst, uns Freier zu zähmen?"
690,2,"Schwer, auch mehreren, ist der Kampf mit schmausenden Männern!"
691,2,"Wenn auch selbst Odysseus, der Held von Ithaka, käme,"
692,2,"Und die glänzenden Freier, die seine Güter verschmausen,"
693,2,Aus dem Palaste zu treiben gedächte; so würde sich dennoch
694,2,"Seine Gemahlin nicht, wie sehr sie auch schmachtet, der Ankunft"
695,2,"Freun! Ihn träfe gewiß auf der Stelle das Schreckenverhängnis,"
696,2,Wenn er mit mehreren kämpfte! Du hast nicht klüglich geredet!
697,2,"Aber wohlan! ihr Männer, zerstreut euch zu euren Geschäften!"
