line_number,book_number,original_text
14850,23,Sprang aus dem ehernen Helm. Sogleich von gespanneter Senne
14851,23,Schnellt' er den Pfeil mit Gewalt; doch nicht gelobt' er dem Herrscher
14852,23,Feirend die Dankhekatombe der Erstlingslämmer zu opfern.
14853,23,Siehe den Vogel verfehlt' er; denn ihm mißgönnt' es Apollon;
14854,23,"Aber er traf den Faden am Fuß des gebundenen Vogels,"
14855,23,Und es durchschnitt den Faden das Erz des herben Geschosses.
14856,23,"Aufwärts schwang die Taub' in die Lüfte sich, aber herunter"
14857,23,Hing der Faden zur Erd'; und laut aufschrien die Achaier.
14858,23,Eilend nunmehr entriß Meriones jenem den Bogen
14859,23,"Aus der Hand; denn den Pfeil hielt längst er bereit, um zu schnellen."
14860,23,Alsobald gelobt' er dem treffenden Phöbos Apollon
14861,23,Feirend die Dankhekatombe der Erstlingslämmer zu opfern.
14862,23,Hoch nun unter den Wolken ersah er die schüchterne Taube;
14863,23,"Und wie im Kreise sie flog, durchschoß er sie unter dem Flügel:"
14864,23,"Ganz hindurch drang stürmend der Pfeil, und zurück auf die Erde"
14865,23,Bohrt' er hinab vor den Fuß des Meriones; aber der Vogel
14866,23,"Ließ auf den Mast sich nieder des schwarzgeschnäbelten Meerschiffs,"
14867,23,"Saß, und senkte den Hals, und die ausgebreiteten Flügel."
14868,23,"Bald entfloh aus den Gliedern der Geist, und ferne vom Mastbaum"
14869,23,Sank er hinab: rings schauten erstaunt und wundernd die Völker.
14870,23,Aber Meriones nahm die zehn zweischneidigen Äxte;
14871,23,Teukros die Beil' erhebend durchging die gebogenen Schiffe.
14872,23,"Peleus' Sohn nun legte den ragenden Speer und ein Becken,"
14873,23,"Rein von Glut, mit Blumen geziert, vom Werte des Stieres,"
14874,23,Hergebracht in den Kreis. Da erhuben sich Sender des Wurfspeers:
14875,23,"Erstlich erstand der Atreide, der Völkerfürst Agamemnon,"
14876,23,"Auch Meriones dann, Idomeneus' tapferer Kriegsfreund."
14877,23,Doch es begann vor ihnen der mutige Renner Achilleus:
14878,23,"Atreus' Sohn, wir wissen, wie weit du allen vorangehst,"
14879,23,Auch wie weit du an Kraft und Speerwurf alle besiegest.
14880,23,Darum kehre du selbst mit diesem Preis zu den Schiffen;
14881,23,"Aber den Speer laß uns dem Held Meriones reichen,"
14882,23,Wenn es dir im Herzen gefällt; ich wenigstens rat' es.
14883,23,Jener sprach's; ihm gehorchte der Völkerfürst Agamemnon.
14884,23,Er nun reichte den Speer dem Meriones; aber der Held dort
14885,23,Gab dem Herold Talthybios hin den prangenden Kampfpreis.
14886,24,Jetzo trennten den Kreis die Versammelten; rings zu den Schiffen
14887,24,"Eilten die Völker zerstreut, und jeglicher sorgte des Mahles"
14888,24,Und des erquickenden Schlafs sich zu sättigen. Aber Achilleus
14889,24,"Weinete, denkend den trautesten Freund; nicht zwang ihn des Schlummers"
14890,24,"Allgewaltige Kraft; er wälzte sich hiehin und dorthin,"
14891,24,Sehnsuchtsvoll nach Patroklos' erhabener Tugend und Stärke.
14892,24,"Ach wie viel er vollendet mit ihm, und wie manches erduldet,"
14893,24,"Schlachten umher der Männer, und schreckliche Wogen durchstrebend:"
14894,24,"Dessen gedacht' er im Geist, und häufige Tränen vergoß er."
14895,24,"Bald nun legt' auf die Seiten er sich, und bald auf den Rücken,"
14896,24,"Bald auf das Antlitz hin; dann plötzlich empor sich erhebend,"
14897,24,"Schweift' er am Ufer des Meers, voll Bangigkeit. Jetzo erschien ihm"
14898,24,"Eos im rötlichen Glanze, das Meer und die Ufer bestrahlend."
14899,24,"Schnell, nachdem er ins Joch die hurtigen Rosse gespannet,"
14900,24,"Hektor drauf zum Schleifen befestiget hinten am Sessel,"
14901,24,"Zog er ihn dreimal ums Grab des Menötiaden Patroklos,"
14902,24,"Ging dann zurück ins Gezelt, und ruhete; jenen verließ er"
14903,24,Dort im Staube gestreckt auf sein Antlitz. Aber Apollon
14904,24,"Schützte den schönen Leib vor Entstellungen, weil ihn des Mannes"
14905,24,"Jammerte, selbst im Tod', und deckt' ihn ganz mit der Ägis"
14906,24,"Goldenem Schirm, daß schleifend auch nicht er die Haut ihm verletzte."
14907,24,Also frevelte jener im Zorn an dem göttlichen Hektor.
14908,24,"Ihn nun sahn mit Erbarmen die seligen Götter des Himmels,"
14909,24,Und sie geboten Einwendung dem spähenden Argoswürger.
14910,24,"Zwar den anderen allen gefiel's; nur der Here durchaus nicht,"
14911,24,"Auch nicht Poseidaon, noch Zeus' blauäugiger Tochter;"
14912,24,"Sondern noch stets blieb ihnen verhaßt die heilige Troja,"
14913,24,"Priamos selbst und das Volk, um die Freveltat Alexandros',"
14914,24,"Welcher die Göttinnen schmähte, da ihm zur Hütte sie kamen,"
14915,24,"Und sie pries, die zum Lohn ihm verderbliche Üppigkeit darbot."
14916,24,"Aber nachdem die zwölfte der Morgenröten emporstieg,"
14917,24,Jetzo begann im Kreis der Unsterblichen Phöbos Apollon:
14918,24,"Grausam seid ihr, o Götter, und eiferig! Hat euch denn niemals"
14919,24,Hektor Schenkel verbrannt erlesener Rinder und Ziegen?
14920,24,"Doch versagtet ihr jetzo, auch selbst dem Toten, Errettung,"
14921,24,"Daß sein Weib ihn sähe, das stammelnde Kind, und die Mutter,"
14922,24,"Priamos auch sein Vater, und Ilios' Volk: die sogleich dann"
14923,24,Jenen in Glut verbrennten mit festlichem Leichenbegängnis!
14924,24,"Aber dem bösen Peleiden, ihr Himmlischen, helft ihr so willig,"
14925,24,"Dessen Herz nichts achtet der Billigkeit, noch die Gesinnung"
14926,24,"Biegsam ist in der Brust; wie ein Bergleu, denkt er nur Wildheit,"
14927,24,"Der, von gewaltiger Kraft und trotzendem Mute gereizet,"
14928,24,"Wild in der Sterblichen Herd' eindringt, sich ein Mahl zu erhaschen:"
14929,24,So ist erbarmungslos der Peleid'; auch selber die Scham nicht
14930,24,"Kennet er, welche den Menschen zum Heil ist, oder zum Schaden."
14931,24,"Traurt doch mancher fürwahr um einen geliebteren Toten,"
14932,24,"Dem sein leiblicher Bruder dahinsank, oder ein Sohn auch;"
14933,24,"Dennoch hemmt er die Tränen, und stillt die Klage des Jammers:"
14934,24,Denn ausduldenden Mut verlieh den Menschen das Schicksal.
14935,24,"Jener indes, nachdem er den göttlichen Hektor ermordet,"
14936,24,"Band ans Geschirr den Entseelten, und rings um des Freundes Begräbnis"
14937,24,Schleift er ihn! Nimmer ihm selbst das schönere oder das beßre!
14938,24,"Daß nur nicht, wie edel er sei, wir Götter ihm eifern!"
14939,24,"Denn unempfindlichen Staub mißhandelt er, tobend vor Unsinn!"
14940,24,Wieder begann voll Zornes die lilienarmige Here:
14941,24,"Hingehn möchte dein Wort, o Gott des silberner Bogens,"
14942,24,Wenn ihr Achilleus gleich dem Hektor achtet an Würde!
14943,24,"Sterblich nur ist Hektor, gesäugt vom Busen des Weibes;"
14944,24,"Aber Achilleus ist der Göttin Geschlecht, die ich selber"
14945,24,"Nähret' und auferzog, und dem Mann hingab zur Genossin,"
14946,24,"Peleus, den vor allen zum Lieblinge koren die Götter."
14947,24,Alle ja kamt ihr Götter zum Brautfest; du auch mit jenen
14948,24,"Schmausetest, haltend die Harf', o Freund der Bösen, o Falscher!"
14949,24,Ihr antwortete drauf der Herrscher im Donnergewölk Zeus:
14950,24,"Eifere nicht, o Here, so unmutsvoll mit den Göttern."
14951,24,Zwar nicht gleicher Würde genießen sie; aber auch Hektor
14952,24,War ja den Göttern geliebt vor den Sterblichen allen in Troja;
14953,24,Also auch mir! denn nimmer versäumet' er köstliche Gaben;
14954,24,"Nie auch mangelte mir der Altar des gemeinsamen Mahles,"
14955,24,"Nie des Weins und Gedüftes, das uns zur Ehre bestimmt ward."
14956,24,"Ihn indes entwenden, das lassen wir (nie ja geschäh' es"
14957,24,"Heimlich vor Peleus' Sohn), den mutigen Hektor; dem immer"
14958,24,"Kommt zu ihm die Mutter, sowohl bei Nacht wie bei Tage."
14959,24,"Doch wenn irgend ein Gott daher mir riefe die Thetys,"
14960,24,"Daß ich ein heilsames Wort ihr redete, wie nun Achilleus"
14961,24,"Gaben aus Priamos' Hand annehm', und Hektor ihm löste."
14962,24,"Sprach's; und Iris erhub sich, die windschnell eilende Botin."
14963,24,"Zwischen Samos hinab, und die rauhumstarrete Imbros,"
14964,24,Sprang sie ins finstere Meer; und es scholl die Woge des Sundes.
14965,24,"Jene sank, wie geründetes Blei, in die Tiefe hinunter,"
14966,24,Welches über dem Horn des gewendeten Stieres befestigt
14967,24,"Sinkt, Verderben zu bringen den gierigen Fischen des Meeres."
14968,24,"Jetzo fand sie Thetys in wölbender Grott', und die andern"
14969,24,Meergöttinnen umher; sie selbst in die Mitte gesetzet
14970,24,"Weinte des Sohns Schicksal, des Untadligen, welchem bestimmt war,"
14971,24,Ferne vom Vaterland in der scholligen Troja zu sterben.
14972,24,Nahe trat und begann die windschnell eilende Iris:
14973,24,"Hebe dich, Thetys, es ruft der ewige Herrscher der Welt Zeus."
14974,24,Ihr antwortete drauf die silberfüßige Thetys:
14975,24,"Warum heißt mich solches der Mächtige? Blödigkeit hält mich,"
14976,24,"Ewigen Göttern zu nahn, weil Gram mir die Seele belastet."
14977,24,"Aber ich geh'; auch entfall' umsonst kein Wort, was er redet."
14978,24,"Also sprach, und nahm ihr Gewand, die heilige Göttin,"
14979,24,"Dunkelschwarz, noch keinen umhüllete schwärzere Kleidung."
14980,24,"Jene nun ging, und voran die windschnell eilende Iris"
14981,24,Führete; seitwärts flog die getrennete Woge des Meeres.
14982,24,"Als sie den Strand nun erstiegen, entschwangen sich beide gen Himmel."
14983,24,"Und sie fanden den waltenden Zeus, und rings um den Herrscher"
14984,24,Saßen zum Rate gesellt die unsterblichen seligen Götter.
14985,24,"Jene nunmehr saß nieder bei Zeus, es wich ihr Athene."
14986,24,"Here reicht in die Hand ihr den schönen goldenen Becher,"
14987,24,"Freundliche Wort' ihr sagend; sie trank, und reichte zurück ihn."
14988,24,Jetzo begann der Vater des Menschengeschlechts und der Götter:
14989,24,"Thetys, du kamst zu Olympos, o Herrscherin, herzlich betrübt zwar;"
14990,24,Denn unendlicher Gram belastet dich; selber ja weiß ich's.
14991,24,"Dennoch sag' ich dir an, warum ich daher dich gefodert."
14992,24,"Schon neun Tag' empörte der Streit die unsterblichen Götter,"
14993,24,Über Hektors Leich' und den Städteverwüster Achilleus.
14994,24,Denn sie geboten Entwendung dem spähenden Argoswürger;
14995,24,"Aber ich selbst will dessen den Ruhm dem Peleiden gewähren,"
14996,24,Scheu und Liebe für dich noch stets im Herzen bewahrend.
14997,24,"Schleunig denn gehe zum Heer, und verkündige solches dem Sohne."
14998,24,"Sag', ihm zürnen die Götter gesamt, doch vor allen ich selber"
14999,24,"Sei im Herzen entbrannt, dieweil er in tobendem Unsinn"
15000,24,Hektor ungelöst bei den prangenden Schiffen zurückhält;
15001,24,"Ob er vielleicht mich scheut, und Hektors Lösung empfänget."
15002,24,"Aber ich selbst will Iris dem herrschenden Priamos senden,"
15003,24,"Daß er löse den Sohn, zu den Schiffen der Danaer wandelnd,"
15004,24,Und mit gefälligen Gaben Achilleus' Seele versöhne.
15005,24,Jener sprach's; ihm gehorchte die silberfüßige Thetys;
15006,24,Stürmendes Schwungs entflog sie dem Felsenhöhn des Olympos.
15007,24,"Bald nun des Sohnes Gezelt erreichte sie, wo sie ihn selber"
15008,24,"Fand, schwerseufzend vor Gram; und umher die trauten Genossen"
15009,24,Eilten mit emsigem Fleiße das Morgenmahl zu bereiten;
15010,24,"Denn ein Schaf, dickwollig und groß, war im Zelte geschlachtet."
15011,24,"Nahe dem Sohn nun setzte sich hin die erhabene Mutter,"
15012,24,"Streichelt' ihn sanft mit der Hand, und redete, also beginnend:"
15013,24,"Lieber Sohn, wie lange vor Gram wehklagend und seufzend"
15014,24,"Willst du das Herz dir verzehren, des Tranks und der Speise vergessend,"
15015,24,"Auch des Schlafs? Gut wär' es, ein blühendes Weib zu umarmen."
15016,24,"Denn nicht lange fortan mir wandelst du, sondern bereits dir"
15017,24,Nahe steht zur Seite der Tod und das grause Verhängnis.
15018,24,"Auf, und vernimm, was ich red'; ich bringe dir Worte Kronions."
15019,24,"Zorn dir hegen die Götter gesamt, doch vor allen er selber"
15020,24,"Ist im Herzen entbrannt, dieweil du in tobendem Unsinn"
15021,24,Hektor ungelöst bei den prangenden Schiffen zurückhältst.
15022,24,"Aber wohlan, entlass' ihn, und nimm die Lösung des Leichnams."
15023,24,Ihr antwortete drauf der mutige Renner Achilleus:
15024,24,"Wohl denn, wer die Lösung mir bringt, der empfange den Leichnam,"
15025,24,Wenn ja mit ernstem Beschluß der Olympier selbst es gebietet.
15026,24,Also redeten dort im Kreis der geordneten Schiffe
15027,24,Viele geflügelte Worte der Sohn und die göttliche Mutter.
15028,24,Zeus entsandte nun Iris zu Ilios' heiliger Feste:
15029,24,"Eile mir, hurtige Iris, verlassend die Höhn des Olympos;"
15030,24,"Bring' in Ilios' Stadt dem herrschenden Priamos Botschaft,"
15031,24,"Daß er löse den Sohn, zu dem Schiffen der Danaer wandelnd,"
15032,24,"Und mit gefälligen Gaben Achilleus' Seele versöhne,"
15033,24,"Er allein, von keinem der anderen Troer begleitet."
15034,24,"Nur ein Herold folg' ihm, ein älterer, welcher die Mäuler"
15035,24,"Samt dem rollenden Wagen ihm lenk', und wieder von dannen"
15036,24,"Führe den Leichnam zur Stadt, den der Peleione getötet."
15037,24,"Weder Tod bekümmre sein Herz, noch andere Schrecknis:"
15038,24,"Denn wir gesellen zur Hut ihm den mächtigen Argoswürger,"
15039,24,Daß er ihn hingeleite vors Angesicht des Achilleus.
15040,24,"Wann ihn jener geführt ins Gezelt des edlen Achilleus,"
15041,24,"Selbst nicht wird er ihn töten, und allen umher es verwehren."
15042,24,"Nicht ja vernunftlos ist er, noch unbedacht, noch ein Frevler;"
15043,24,Nein voll Huld wird er schonen des hilfeflehenden Mannes.
15044,24,"Sprach's; und Iris erhub sich, die windschnell eilende Botin,"
15045,24,"Kam in Priamos' Burg, und fand Wehklag' und Geheul dort."
15046,24,"Ringsher saßen die Söhn' um den traurenden Vater im Vorhof,"
15047,24,"Netzend mit Tränen die Kleider; er selbst der Greis in der Mitte,"
15048,24,"Straff, daß die Bildung erschien, in den Mantel gehüllt, und umher lag"
15049,24,"Viel Unrats auf Nacken und Haupt des herrschenden Greises,"
15050,24,Den er vor Schmerz sich wälzend mit eigenen Händen emporwarf.
15051,24,"Aber die Töchter und Schnür' in den Wohnungen jammerten lautauf,"
15052,24,"Eingedenk der aller, die schon, so viel und so tapfer,"
15053,24,Lagen des Geistes beraubt von der Danaer mordenden Händen.
15054,24,"Nahe vor Priamos trat die Botin Zeus', und begann nun,"
15055,24,Redend mit leiser Stimm'; und Schauer durchfuhr ihm die Glieder:
15056,24,"Fasse dich, Dardanos' Sohn, o Priamos, nicht so verzaget;"
15057,24,"Denn kein übeles Wort zu verkündigen nah' ich dir jetzo,"
15058,24,"Sondern Gutes gedenkend; ich komm' als Botin Kronions,"
15059,24,"Der dich sehr, auch ferne begünstiget, dein sich erbarmend."
15060,24,"Lösen heißt der Olympier dich den göttlichen Hektor,"
15061,24,"Und mit gefälligen Gaben Achilleus' Seele versöhnen,"
15062,24,"Dich allein, von keinem der anderen Troer begleitet."
15063,24,"Nur ein Herold folg', ein älterer, welcher die Mäuler"
15064,24,"Samt dem rollenden Wagen dir lenk', und wieder von dannen"
15065,24,"Führe den Leichnam zur Stadt, den der Peleione getötet."
15066,24,"Weder Tod bekümmre dein Herz, noch andere Schrecknis:"
15067,24,"Denn er gesellt dir zur Hut den mächtigen Argoswürger,"
15068,24,Daß er dich hingeleite vors Angesicht des Achilleus.
15069,24,"Wann dich jener geführt ins Gezelt des edlen Achilleus,"
15070,24,"Selbst nicht wird er dich töten, und allen umher es verwehren."
15071,24,"Nicht ja vernunftlos ist er, noch unbedacht, noch ein Frevler;"
15072,24,Nein voll Huld wird er schonen des hilfeflehenden Mannes.
15073,24,Also sprach und entflog die windschnell eilende Iris.
15074,24,Aber Priamos hieß die Söhn' ihm den rollenden Wagen
15075,24,"Rüsten mit Mäulergespann, und den Korb auf den Wagen ihm binden."
15076,24,"Selbst dann stieg er hinab in die lieblich duftende Kammer,"
15077,24,"Hoch, mit Cedern getäfelt, die viel Kleinode verwahrte;"
15078,24,"Rief dann Hekabe her, sein edeles Weib, und begann so:"
15079,24,"Armes Weib, mir nahte von Zeus olympische Botschaft,"
15080,24,"Daß ich löse den Sohn, zu den Schiffen der Danaer wandelnd,"
15081,24,Und mit gefälligen Gaben Achilleus' Seele versöhne.
15082,24,"Aber sage mir nun, wie deucht dir solches im Herzen?"
15083,24,"Denn mir selber entflammt ein gewaltigen Eifer die Seele,"
15084,24,"Hinzugehn zu den Schiffen, ins weite Heer der Achaier."
15085,24,Also der Greis; doch schluchzend erwiderte jenem die Gattin:
15086,24,"Wehe, wohin doch entfloh der Verstand dir, der so gepriesen"
15087,24,"Ehemals war bei Menschen der Fremd', und deines Gebietes?"
15088,24,"Welch ein Mut, so allein zu der Danaer Schiffen zu wandeln,"
15089,24,"Jenem Mann vor die Augen, der dir so viel und so tapfre"
15090,24,Söhn' erschlug? Du trägst ja ein eisernes Herz in dem Busen!
15091,24,"Denn sobald er dich hält und dort erblickt mit den Augen,"
15092,24,"Jener Mann, blutgierig und falsch; nie heget er Mitleid"
15093,24,"Oder Erbarmen mit dir! Drum laß uns fern ihn beweinen,"
15094,24,"Sitzend in unserm Palast: so hat's ihm das grause Verhängnis,"
15095,24,"Als ich selbst ihn gebar, in den werdenden Faden gesponnen,"
15096,24,"Einst schnellfüßige Hunde zu sättigen, fern von den Eltern,"
15097,24,"Dort bei dem schrecklichen Mann, dem ich gern ans dem Busen die Leber"
15098,24,Roh verschläng' einbeißend! Das wär' ihm gerechte Vergeltung
15099,24,Meines Sohns! Denn nicht der Verworfenen einen erschlug er;
15100,24,Sondern für Trojas Männer und tiefgegürtete Weiber
15101,24,"Stand der Held, nicht achtend der Flucht, noch des zagen Vermeidens!"
15102,24,"Ihr antwortete Priamos drauf, der göttliche Herrscher:"
15103,24,"Halte mich nicht, der zu gehen beschloß, noch werde du selber"
15104,24,Zum wehdrohenden Vogel im Hause mir; nimmer gehorch' ich!
15105,24,"Hätt' es ein anderer mir der Erdbewohner geboten,"
15106,24,"Etwa ein Zeichendeuter, ein Opferprophet, und ein Priester;"
15107,24,"Lug wohl nennten wir solches, und wendeten uns mit Verachtung."
15108,24,"Nun (denn ich hörte die Göttin ja selbst, und schaut' ihr ins Antlitz,)"
15109,24,"Geh' ich, und nicht umsonst sei die Rede mir! Droht denn das Schicksal"
15110,24,Mir den Tod bei den Schiffen der erzumschirmten Achaier;
15111,24,"Wohl! er ermorde mich gleich, der Wüterich; halt' ich nur meinen"
15112,24,"Lieben Sohn in den Armen, das Herz mit Tränen gesättigt!"
15113,24,"Sprach's, und öffnete schnell die zierlichen Deckel der Kisten."
15114,24,"Dorther wählt er sich zwölf der köstlichen Feiergewande,"
15115,24,"Zwölf der Teppiche dann, und einfache Hüllen des Schlafes,"
15116,24,"Auch Leibröcke so viel, und so viel der prächtigen Mäntel."
15117,24,"Hierauf wog er des Goldes, und nahm zehn volle Talente;"
15118,24,"Auch vier schimmernde Becken, und zween dreifüßige Kessel;"
15119,24,"Auch den köstlichen Becher, den thrakische Männer ihm schenkten,"
15120,24,"Als er gesandt hinkam, ein Kleinod! aber auch sein nicht"
15121,24,Schonete jetzt im Palaste der Greis; denn er wollte so herzlich
15122,24,Lösen den trauten Sohn. Doch jetzt die sämtlichen Troer
15123,24,"Scheucht' aus der Hall' er hinweg, mit schmählichen Worten bedrohend:"
15124,24,"Fort, ihr versuchtes Gezücht, Nichtswürdige! Habt ihr nicht selber"
15125,24,"Trauer im Hause genug, daß ihr herkommt, mich zu bekümmern?"
15126,24,"Achtet ihr's klein, daß Zeus mir den Jammer beschied, zu verlieren"
15127,24,"Meinen tapfersten Sohn? Wohlan, ihr erfahrt es schon selber!"
15128,24,"Denn viel leichter hinfort wird's wohl den Söhnen Achaias,"
15129,24,"Euch, da jener geschieden, zu bändigen! Aber o möcht' ich,"
15130,24,"Eh' ich die Trümmerhaufen der Stadt, und die grause Verwüstung,"
15131,24,"Selbst mit den Augen geschaut, eingeht in Aïdes Wohnung!"
15132,24,"Sprach's, und hinaus mit dem Stabe zerscheucht' er sie; und sie enteilten"
15133,24,"Weg vor dem eifernden Greis. Dann ruft' er scheltend die Söhne,"
15134,24,"Helenos her, und Paris, und Agathon, göttlicher Bildung,"
15135,24,"Pammon, Antiphonos auch, und Deïphobos, auch den Polites,"
15136,24,"Tapfer im Streit, Hippothoos auch, und den mutigen Dios;"
15137,24,Diesen neun gebot mit scheltendem Rufe der Vater:
15138,24,"Eilt, untüchtige Söhn', ihr schändlichen! daß ihr zugleich doch"
15139,24,Alle für Hektor lägt bei den hurtigen Schiffen getötet!
15140,24,Ich unglücklicher Mann! die tapfersten Söhn' erzeugt' ich
15141,24,"Weit in Troja umher, und nun ist keiner mir übrig!"
15142,24,"Mestor den göttlichen Held, und Troilos, froh des Gespannes,"
15143,24,"Hektor auch, der ein Gott bei Sterblichen war, und an Tugend"
15144,24,"Nicht wie des sterblichen Manns, wie ein Sohn der Götter einherging!"
15145,24,"Diese mir raffte der Krieg; nur die Schandfleck' alle sind übrig,"
15146,24,"Lügener all' und Gaukler und treffliche Reigentänzer,"
15147,24,"Räuber des Volks, nur schwelgend im Fett der Lämmer und Zicklein!"
15148,24,"Wollt ihr nicht mir den Wagen sogleich ausrüsten, und alles"
15149,24,"Dies in den Korb einlegen, daß unseren Weg wir vollenden?"
15150,24,"Jener sprach's; und geschreckt vom scheltenden Rufe des Vaters,"
15151,24,"Trugen sie schnell aus der Halle den rollenden Wagen der Mäuler,"
15152,24,"Schön und neugefügt, und banden den Korb auf den Wagen;"
15153,24,"Huben sodann vom Pflocke das Joch der Mäuler von Buchsbaum,"
15154,24,"Glatt, mit Buckeln erhöht, und wohl mit Ringen befestigt;"
15155,24,"Brachten zugleich mit dem Joche sein Band, neun Ellen an Länge,"
15156,24,"Legeten dieses behend' auf die wohlgeglättete Deichsel,"
15157,24,"Vorn am äußersten End', und fügten den Ring auf den Nagel;"
15158,24,"Dreimal umschlangen sie jetzo des Jochs vorragende Buckeln,"
15159,24,"Banden dann grade sie fest, und knüpfeten unten die Schlinge."
15160,24,"Emsig darauf aus der Kammer, den zierlichen Wagen beladend,"
15161,24,"Trugen sie Hektors Lösegeschenk', unendliches Wertes;"
15162,24,"Fügeten dann die Mäuler, die stampfenden, rüstig zur Arbeit,"
15163,24,Welche dem Priamos einst die ehrenden Myser geschenket.
15164,24,"Rosse für Priamos' Joch nun führten sie, welche der Alte"
15165,24,Selbst mit Sorge gepflegt an schöngeglätteter Krippe;
15166,24,"Beid' itzt fügten die Ross' im Hof des hohen Palastes,"
15167,24,"Priamos selbst und der Herold, des Rats allkundige Greise."
15168,24,Ihnen nahete Hekabe nun mit bekümmertem Herzen;
15169,24,Einen goldenen Becher des herzerfreuenden Weines
15170,24,"Trug sie daher in der Rechten, zum Opfertrank vor der Reise,"
15171,24,"Trat hinzu vor die Ross', und redete, also beginnend:"
15172,24,"Nimm, und sprenge für Zeus, und fleh' ihm, daß du zurückkehrst"
15173,24,"Heim aus der feindlichen Männer Gewalt, da das mutige Herz dich"
15174,24,"Doch hintreibt zu den Schiffen, wie sehr ungern ich es wollte."
15175,24,"Aber wohlan, nun bete zum schwarzumwölkten Kronion,"
15176,24,"Idas Gott, der umher auf Trojas Fluren herabschaut:"
15177,24,"Senden woll' er zum Zeichen den raschgeflügelten Vogel,"
15178,24,"Welcher, ihm lieb vor allen, an mächtiger Stärke hervorragt,"
15179,24,"Rechts einher; damit du, ihn selbst mit den Augen erkennend,"
15180,24,Seiner getrost zu dem Schiffen der reisigen Danaer gehest.
15181,24,Doch wenn nicht dir gewährt der Donnerer seinen Gesandten;
15182,24,"Nie dann möcht' ich hinfort durch meinen Rat dich bewegen,"
15183,24,"Hin zu der Danaer Schiffen zu gehn, wie sehr du es wünschest."
15184,24,"Ihr antwortete Priamos drauf, der göttliche Herrscher:"
15185,24,"Liebes Weib, gern will ich auf diesen Rat dir gehorchen;"
15186,24,"Wohl erhebt man die Hände zu Zeus, um Erbarmen ihn flehend."
15187,24,"Also der Greis, und berief die Schaffnerin, daß sie die Hände"
15188,24,"Ihm mit lauterem Wasser besprengete; jene nun nahte,"
15189,24,Haltend das Waschgefäß und die Kanne zugleich in den Händen.
15190,24,"Als sich der Greis nun gewaschen, empfing er den Becher der Gattin,"
15191,24,"Stand in der Mitte des Hofs, und betete, sprengte den Wein dann,"
15192,24,"Schauend zum Himmel empor, und rief mit erhobener Stimme:"
15193,24,"Vater Zeus, ruhmwürdig und hehr, du Herrscher vom Ida,"
15194,24,Laß mich vor Peleus' Sohn doch Mitleid finden und Gnade!
15195,24,"Sende mir auch zum Zeichen den raschgeflügelten Vogel,"
15196,24,"Welcher, dir lieb vor allen, an mächtiger Stärke hervorragt,"
15197,24,"Rechts einher; damit ich, ihn selbst mit den Augen erkennend,"
15198,24,Seiner getrost zu den Schiffen der reisigen Danaer gehe.
15199,24,Also sprach er flehend; ihn hörete Zeus Kronion.
15200,24,"Schnell dem Adler entsandt' er, die edelste Vorbedeutung,"
15201,24,"Wohnend in Tal und Gesümpf, den schwarzgeflügelten Jäger."
15202,24,"Weit wie die Türe sich öffnet der hochgewölbeten Kammer,"
15203,24,"Eines begüterten Manns, mit festem Schlosse gefüget:"
15204,24,"Also breitete jener die Fittiche, als er am Himmel"
15205,24,Rechtsher über der Stadt anstürmete. Jen' ihn erblickend
15206,24,"Freueten sich, und allen durchglühete Wonne die Herzen."
15207,24,"Eilend betrat nun der Greis den zierlichen Sessel des Wagens,"
15208,24,"Lenkte darauf aus dem Tor, und der dumpfumtönenden Halle."
15209,24,"Vor ihm zogen die Mäuler der Last vierrädrigen Wagen,"
15210,24,"Von Idäos gelenkt, dem feurigen; aber von hinten"
15211,24,"Stampfte der Rosse Gespann, die der Greis antrieb mit der Geißel,"
15212,24,Hurtig einher durch die Stadt; und alle die Seinigen folgten
15213,24,Laut wehklagend ihm nach als ob er zum Tod hinginge.
15214,24,"Als sie nunmehr von der Höhe der Stadt in die Ebene kamen,"
15215,24,Kehrten zurück die Eidam' und Söhn' in Ilios Feste.
15216,24,"Doch nicht ihrer vergaß des Zeus' allwaltende Vorsicht,"
15217,24,Welche das Feld durchfuhren; er schaute den Greis mit Erbarmung;
15218,24,"Schnell zu Hermeias darauf, dem lieben Sohne, begann er:"
15219,24,"Hermes, o Sohn, (denn dir ja das angenehmste Geschäft ist's,"
15220,24,"Männern gesellig zu nahn, auch hörest du, wen dir geliebet;)"
15221,24,"Eil', und den Priamos dort zu den räumigen Schiffen Achaias"
15222,24,"Führe mir, daß ihn keiner erseh', und keiner bemerke,"
15223,24,"Rings in der Danaer Volk, bis Peleus' Sohn er erreichet."
15224,24,Jener sprach's; ihm gehorchte der tätige Argoswürger;
15225,24,"Eilte sofort, und unter die Füße sich band er die Sohlen,"
15226,24,"Schön, ambrosisch und golden, womit er über die Wasser"
15227,24,"Und das unendliche Land hinfährt, wie im Hauche des Windes."
15228,24,"Hierauf nahm er den Stab, womit er der Sterblichen Augen"
15229,24,"Zuschließt, welcher er will, und die Schlummernden wieder erwecket;"
15230,24,Diesen trug und entflog der tapfere Argoswürger.
15231,24,Schnell nun Trojas Gefild' und den Hellespontos erreicht' er;
15232,24,"Ging dann einher, an Gestalt wie ein blühender Sohn des Beherrschers,"
15233,24,"Dem die Wange sich bräunt, im holdesten Reize der Jugend."
15234,24,"Als nun jene vorbei an Ilos Male gelenket,"
